"run_id","module","object_id","version","set_role","period","from","to","status","net_profit","profit_factor","max_equity_dd","max_equity_dd_pct","total_trades","win_rate","report","set_file","config","metrics"
"v866_C_monthly_core_202012_20260620_051710_case0216","monthly_core","C","v8.66","v8.66 aggressive case0005","202012","2020.12.01","2020.12.31","completed","-743.88","0.32","1795.68","8.69","3","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202012\v866_C_monthly_core_202012_20260620_051710_case0216\v866_C_monthly_core_202012_20260620_051710_case0216.htm","E:\CODEXMACD\HCSJ\set\v8.66\202012\v866_C_monthly_core_202012_20260620_051710_case0216.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202012\v866_C_monthly_core_202012_20260620_051710_case0216\v866_C_monthly_core_202012_20260620_051710_case0216.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202012\v866_C_monthly_core_202012_20260620_051710_case0216\v866_C_monthly_core_202012_20260620_051710_case0216_metrics.csv"
"v866_B_monthly_core_202101_20260620_051710_case0217","monthly_core","B","v8.66","v8.66 robust case0010","202101","2021.01.01","2021.01.31","completed","374.05","0.00","1425.28","6.59","2","100.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202101\v866_B_monthly_core_202101_20260620_051710_case0217\v866_B_monthly_core_202101_20260620_051710_case0217.htm","E:\CODEXMACD\HCSJ\set\v8.66\202101\v866_B_monthly_core_202101_20260620_051710_case0217.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202101\v866_B_monthly_core_202101_20260620_051710_case0217\v866_B_monthly_core_202101_20260620_051710_case0217.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202101\v866_B_monthly_core_202101_20260620_051710_case0217\v866_B_monthly_core_202101_20260620_051710_case0217_metrics.csv"
"v866_C_monthly_core_202101_20260620_051710_case0218","monthly_core","C","v8.66","v8.66 aggressive case0005","202101","2021.01.01","2021.01.31","completed","414.14","0.00","1592.96","7.30","2","100.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202101\v866_C_monthly_core_202101_20260620_051710_case0218\v866_C_monthly_core_202101_20260620_051710_case0218.htm","E:\CODEXMACD\HCSJ\set\v8.66\202101\v866_C_monthly_core_202101_20260620_051710_case0218.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202101\v866_C_monthly_core_202101_20260620_051710_case0218\v866_C_monthly_core_202101_20260620_051710_case0218.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202101\v866_C_monthly_core_202101_20260620_051710_case0218\v866_C_monthly_core_202101_20260620_051710_case0218_metrics.csv"
"v866_B_monthly_core_202102_20260620_051710_case0219","monthly_core","B","v8.66","v8.66 robust case0010","202102","2021.02.01","2021.02.28","completed","2623.95","3.63","2403.08","11.66","3","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202102\v866_B_monthly_core_202102_20260620_051710_case0219\v866_B_monthly_core_202102_20260620_051710_case0219.htm","E:\CODEXMACD\HCSJ\set\v8.66\202102\v866_B_monthly_core_202102_20260620_051710_case0219.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202102\v866_B_monthly_core_202102_20260620_051710_case0219\v866_B_monthly_core_202102_20260620_051710_case0219.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202102\v866_B_monthly_core_202102_20260620_051710_case0219\v866_B_monthly_core_202102_20260620_051710_case0219_metrics.csv"
"v866_C_monthly_core_202102_20260620_051710_case0220","monthly_core","C","v8.66","v8.66 aggressive case0005","202102","2021.02.01","2021.02.28","completed","2870.50","3.61","2644.82","12.79","3","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202102\v866_C_monthly_core_202102_20260620_051710_case0220\v866_C_monthly_core_202102_20260620_051710_case0220.htm","E:\CODEXMACD\HCSJ\set\v8.66\202102\v866_C_monthly_core_202102_20260620_051710_case0220.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202102\v866_C_monthly_core_202102_20260620_051710_case0220\v866_C_monthly_core_202102_20260620_051710_case0220.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202102\v866_C_monthly_core_202102_20260620_051710_case0220\v866_C_monthly_core_202102_20260620_051710_case0220_metrics.csv"
"v866_B_monthly_core_202103_20260620_051710_case0221","monthly_core","B","v8.66","v8.66 robust case0010","202103","2021.03.01","2021.03.31","completed","1576.82","2.41","3142.42","14.63","3","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202103\v866_B_monthly_core_202103_20260620_051710_case0221\v866_B_monthly_core_202103_20260620_051710_case0221.htm","E:\CODEXMACD\HCSJ\set\v8.66\202103\v866_B_monthly_core_202103_20260620_051710_case0221.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202103\v866_B_monthly_core_202103_20260620_051710_case0221\v866_B_monthly_core_202103_20260620_051710_case0221.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202103\v866_B_monthly_core_202103_20260620_051710_case0221\v866_B_monthly_core_202103_20260620_051710_case0221_metrics.csv"
"v866_C_monthly_core_202103_20260620_051710_case0222","monthly_core","C","v8.66","v8.66 aggressive case0005","202103","2021.03.01","2021.03.31","completed","1667.44","2.36","3443.31","15.92","3","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202103\v866_C_monthly_core_202103_20260620_051710_case0222\v866_C_monthly_core_202103_20260620_051710_case0222.htm","E:\CODEXMACD\HCSJ\set\v8.66\202103\v866_C_monthly_core_202103_20260620_051710_case0222.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202103\v866_C_monthly_core_202103_20260620_051710_case0222\v866_C_monthly_core_202103_20260620_051710_case0222.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202103\v866_C_monthly_core_202103_20260620_051710_case0222\v866_C_monthly_core_202103_20260620_051710_case0222_metrics.csv"
"v866_B_monthly_core_202104_20260620_051710_case0223","monthly_core","B","v8.66","v8.66 robust case0010","202104","2021.04.01","2021.04.30","completed","1143.55","2.14","2183.33","9.74","3","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202104\v866_B_monthly_core_202104_20260620_051710_case0223\v866_B_monthly_core_202104_20260620_051710_case0223.htm","E:\CODEXMACD\HCSJ\set\v8.66\202104\v866_B_monthly_core_202104_20260620_051710_case0223.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202104\v866_B_monthly_core_202104_20260620_051710_case0223\v866_B_monthly_core_202104_20260620_051710_case0223.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202104\v866_B_monthly_core_202104_20260620_051710_case0223\v866_B_monthly_core_202104_20260620_051710_case0223_metrics.csv"
"v866_C_monthly_core_202104_20260620_051710_case0224","monthly_core","C","v8.66","v8.66 aggressive case0005","202104","2021.04.01","2021.04.30","completed","1229.67","2.11","2369.71","10.48","3","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202104\v866_C_monthly_core_202104_20260620_051710_case0224\v866_C_monthly_core_202104_20260620_051710_case0224.htm","E:\CODEXMACD\HCSJ\set\v8.66\202104\v866_C_monthly_core_202104_20260620_051710_case0224.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202104\v866_C_monthly_core_202104_20260620_051710_case0224\v866_C_monthly_core_202104_20260620_051710_case0224.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202104\v866_C_monthly_core_202104_20260620_051710_case0224\v866_C_monthly_core_202104_20260620_051710_case0224_metrics.csv"
"v866_B_monthly_core_202105_20260620_051710_case0225","monthly_core","B","v8.66","v8.66 robust case0010","202105","2021.05.01","2021.05.31","completed","4861.72","5.84","2470.26","10.38","3","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202105\v866_B_monthly_core_202105_20260620_051710_case0225\v866_B_monthly_core_202105_20260620_051710_case0225.htm","E:\CODEXMACD\HCSJ\set\v8.66\202105\v866_B_monthly_core_202105_20260620_051710_case0225.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202105\v866_B_monthly_core_202105_20260620_051710_case0225\v866_B_monthly_core_202105_20260620_051710_case0225.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202105\v866_B_monthly_core_202105_20260620_051710_case0225\v866_B_monthly_core_202105_20260620_051710_case0225_metrics.csv"
"v866_C_monthly_core_202105_20260620_051710_case0226","monthly_core","C","v8.66","v8.66 aggressive case0005","202105","2021.05.01","2021.05.31","completed","5347.25","5.84","2704.18","11.19","3","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202105\v866_C_monthly_core_202105_20260620_051710_case0226\v866_C_monthly_core_202105_20260620_051710_case0226.htm","E:\CODEXMACD\HCSJ\set\v8.66\202105\v866_C_monthly_core_202105_20260620_051710_case0226.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202105\v866_C_monthly_core_202105_20260620_051710_case0226\v866_C_monthly_core_202105_20260620_051710_case0226.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202105\v866_C_monthly_core_202105_20260620_051710_case0226\v866_C_monthly_core_202105_20260620_051710_case0226_metrics.csv"
"v866_B_monthly_core_202106_20260620_051710_case0227","monthly_core","B","v8.66","v8.66 robust case0010","202106","2021.06.01","2021.06.30","completed","-339.67","0.32","1120.08","5.49","3","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202106\v866_B_monthly_core_202106_20260620_051710_case0227\v866_B_monthly_core_202106_20260620_051710_case0227.htm","E:\CODEXMACD\HCSJ\set\v8.66\202106\v866_B_monthly_core_202106_20260620_051710_case0227.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202106\v866_B_monthly_core_202106_20260620_051710_case0227\v866_B_monthly_core_202106_20260620_051710_case0227.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202106\v866_B_monthly_core_202106_20260620_051710_case0227\v866_B_monthly_core_202106_20260620_051710_case0227_metrics.csv"
"v866_C_monthly_core_202106_20260620_051710_case0228","monthly_core","C","v8.66","v8.66 aggressive case0005","202106","2021.06.01","2021.06.30","completed","-375.14","0.32","1234.96","6.04","3","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202106\v866_C_monthly_core_202106_20260620_051710_case0228\v866_C_monthly_core_202106_20260620_051710_case0228.htm","E:\CODEXMACD\HCSJ\set\v8.66\202106\v866_C_monthly_core_202106_20260620_051710_case0228.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202106\v866_C_monthly_core_202106_20260620_051710_case0228\v866_C_monthly_core_202106_20260620_051710_case0228.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202106\v866_C_monthly_core_202106_20260620_051710_case0228\v866_C_monthly_core_202106_20260620_051710_case0228_metrics.csv"
"v866_B_monthly_core_202107_20260620_051710_case0229","monthly_core","B","v8.66","v8.66 robust case0010","202107","2021.07.01","2021.07.31","completed","-1913.64","0.02","2381.69","11.69","3","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202107\v866_B_monthly_core_202107_20260620_051710_case0229\v866_B_monthly_core_202107_20260620_051710_case0229.htm","E:\CODEXMACD\HCSJ\set\v8.66\202107\v866_B_monthly_core_202107_20260620_051710_case0229.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202107\v866_B_monthly_core_202107_20260620_051710_case0229\v866_B_monthly_core_202107_20260620_051710_case0229.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202107\v866_B_monthly_core_202107_20260620_051710_case0229\v866_B_monthly_core_202107_20260620_051710_case0229_metrics.csv"
"v866_C_monthly_core_202107_20260620_051710_case0230","monthly_core","C","v8.66","v8.66 aggressive case0005","202107","2021.07.01","2021.07.31","completed","-2097.67","0.02","2610.51","12.80","3","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202107\v866_C_monthly_core_202107_20260620_051710_case0230\v866_C_monthly_core_202107_20260620_051710_case0230.htm","E:\CODEXMACD\HCSJ\set\v8.66\202107\v866_C_monthly_core_202107_20260620_051710_case0230.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202107\v866_C_monthly_core_202107_20260620_051710_case0230\v866_C_monthly_core_202107_20260620_051710_case0230.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202107\v866_C_monthly_core_202107_20260620_051710_case0230\v866_C_monthly_core_202107_20260620_051710_case0230_metrics.csv"
"v866_B_monthly_core_202108_20260620_051710_case0231","monthly_core","B","v8.66","v8.66 robust case0010","202108","2021.08.01","2021.08.31","completed","-2853.08","0.00","3328.28","16.26","3","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202108\v866_B_monthly_core_202108_20260620_051710_case0231\v866_B_monthly_core_202108_20260620_051710_case0231.htm","E:\CODEXMACD\HCSJ\set\v8.66\202108\v866_B_monthly_core_202108_20260620_051710_case0231.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202108\v866_B_monthly_core_202108_20260620_051710_case0231\v866_B_monthly_core_202108_20260620_051710_case0231.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202108\v866_B_monthly_core_202108_20260620_051710_case0231\v866_B_monthly_core_202108_20260620_051710_case0231_metrics.csv"
"v866_C_monthly_core_202108_20260620_051710_case0232","monthly_core","C","v8.66","v8.66 aggressive case0005","202108","2021.08.01","2021.08.31","completed","-3129.00","0.00","3648.20","17.78","3","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202108\v866_C_monthly_core_202108_20260620_051710_case0232\v866_C_monthly_core_202108_20260620_051710_case0232.htm","E:\CODEXMACD\HCSJ\set\v8.66\202108\v866_C_monthly_core_202108_20260620_051710_case0232.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202108\v866_C_monthly_core_202108_20260620_051710_case0232\v866_C_monthly_core_202108_20260620_051710_case0232.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202108\v866_C_monthly_core_202108_20260620_051710_case0232\v866_C_monthly_core_202108_20260620_051710_case0232_metrics.csv"
"v866_B_monthly_core_202109_20260620_051710_case0233","monthly_core","B","v8.66","v8.66 robust case0010","202109","2021.09.01","2021.09.30","completed","583.56","1.59","1806.94","9.00","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202109\v866_B_monthly_core_202109_20260620_051710_case0233\v866_B_monthly_core_202109_20260620_051710_case0233.htm","E:\CODEXMACD\HCSJ\set\v8.66\202109\v866_B_monthly_core_202109_20260620_051710_case0233.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202109\v866_B_monthly_core_202109_20260620_051710_case0233\v866_B_monthly_core_202109_20260620_051710_case0233.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202109\v866_B_monthly_core_202109_20260620_051710_case0233\v866_B_monthly_core_202109_20260620_051710_case0233_metrics.csv"
"v866_C_monthly_core_202109_20260620_051710_case0234","monthly_core","C","v8.66","v8.66 aggressive case0005","202109","2021.09.01","2021.09.30","completed","618.84","1.57","1983.70","9.88","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202109\v866_C_monthly_core_202109_20260620_051710_case0234\v866_C_monthly_core_202109_20260620_051710_case0234.htm","E:\CODEXMACD\HCSJ\set\v8.66\202109\v866_C_monthly_core_202109_20260620_051710_case0234.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202109\v866_C_monthly_core_202109_20260620_051710_case0234\v866_C_monthly_core_202109_20260620_051710_case0234.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202109\v866_C_monthly_core_202109_20260620_051710_case0234\v866_C_monthly_core_202109_20260620_051710_case0234_metrics.csv"
"v866_B_monthly_core_202110_20260620_051710_case0235","monthly_core","B","v8.66","v8.66 robust case0010","202110","2021.10.01","2021.10.31","completed","-631.35","0.00","1553.07","7.56","3","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202110\v866_B_monthly_core_202110_20260620_051710_case0235\v866_B_monthly_core_202110_20260620_051710_case0235.htm","E:\CODEXMACD\HCSJ\set\v8.66\202110\v866_B_monthly_core_202110_20260620_051710_case0235.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202110\v866_B_monthly_core_202110_20260620_051710_case0235\v866_B_monthly_core_202110_20260620_051710_case0235.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202110\v866_B_monthly_core_202110_20260620_051710_case0235\v866_B_monthly_core_202110_20260620_051710_case0235_metrics.csv"
"v866_C_monthly_core_202110_20260620_051710_case0236","monthly_core","C","v8.66","v8.66 aggressive case0005","202110","2021.10.01","2021.10.31","completed","-694.68","0.00","1703.76","8.27","3","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202110\v866_C_monthly_core_202110_20260620_051710_case0236\v866_C_monthly_core_202110_20260620_051710_case0236.htm","E:\CODEXMACD\HCSJ\set\v8.66\202110\v866_C_monthly_core_202110_20260620_051710_case0236.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202110\v866_C_monthly_core_202110_20260620_051710_case0236\v866_C_monthly_core_202110_20260620_051710_case0236.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202110\v866_C_monthly_core_202110_20260620_051710_case0236\v866_C_monthly_core_202110_20260620_051710_case0236_metrics.csv"
"v866_B_monthly_core_202111_20260620_051710_case0237","monthly_core","B","v8.66","v8.66 robust case0010","202111","2021.11.01","2021.11.30","completed","4332.89","0.00","2110.68","8.23","1","100.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202111\v866_B_monthly_core_202111_20260620_051710_case0237\v866_B_monthly_core_202111_20260620_051710_case0237.htm","E:\CODEXMACD\HCSJ\set\v8.66\202111\v866_B_monthly_core_202111_20260620_051710_case0237.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202111\v866_B_monthly_core_202111_20260620_051710_case0237\v866_B_monthly_core_202111_20260620_051710_case0237.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202111\v866_B_monthly_core_202111_20260620_051710_case0237\v866_B_monthly_core_202111_20260620_051710_case0237_metrics.csv"
"v866_C_monthly_core_202111_20260620_051710_case0238","monthly_core","C","v8.66","v8.66 aggressive case0005","202111","2021.11.01","2021.11.30","completed","4777.27","0.00","2327.16","8.88","1","100.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202111\v866_C_monthly_core_202111_20260620_051710_case0238\v866_C_monthly_core_202111_20260620_051710_case0238.htm","E:\CODEXMACD\HCSJ\set\v8.66\202111\v866_C_monthly_core_202111_20260620_051710_case0238.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202111\v866_C_monthly_core_202111_20260620_051710_case0238\v866_C_monthly_core_202111_20260620_051710_case0238.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202111\v866_C_monthly_core_202111_20260620_051710_case0238\v866_C_monthly_core_202111_20260620_051710_case0238_metrics.csv"
"v866_B_monthly_core_202112_20260620_051710_case0239","monthly_core","B","v8.66","v8.66 robust case0010","202112","2021.12.01","2021.12.31","completed","-1273.23","0.35","2831.82","13.62","4","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202112\v866_B_monthly_core_202112_20260620_051710_case0239\v866_B_monthly_core_202112_20260620_051710_case0239.htm","E:\CODEXMACD\HCSJ\set\v8.66\202112\v866_B_monthly_core_202112_20260620_051710_case0239.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202112\v866_B_monthly_core_202112_20260620_051710_case0239\v866_B_monthly_core_202112_20260620_051710_case0239.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202112\v866_B_monthly_core_202112_20260620_051710_case0239\v866_B_monthly_core_202112_20260620_051710_case0239_metrics.csv"
"v866_C_monthly_core_202112_20260620_051710_case0240","monthly_core","C","v8.66","v8.66 aggressive case0005","202112","2021.12.01","2021.12.31","completed","-1396.53","0.35","3084.80","14.80","4","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202112\v866_C_monthly_core_202112_20260620_051710_case0240\v866_C_monthly_core_202112_20260620_051710_case0240.htm","E:\CODEXMACD\HCSJ\set\v8.66\202112\v866_C_monthly_core_202112_20260620_051710_case0240.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202112\v866_C_monthly_core_202112_20260620_051710_case0240\v866_C_monthly_core_202112_20260620_051710_case0240.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202112\v866_C_monthly_core_202112_20260620_051710_case0240\v866_C_monthly_core_202112_20260620_051710_case0240_metrics.csv"
"v866_B_monthly_core_202201_20260620_051710_case0241","monthly_core","B","v8.66","v8.66 robust case0010","202201","2022.01.01","2022.01.31","completed","479.47","1.41","1496.80","7.36","3","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202201\v866_B_monthly_core_202201_20260620_051710_case0241\v866_B_monthly_core_202201_20260620_051710_case0241.htm","E:\CODEXMACD\HCSJ\set\v8.66\202201\v866_B_monthly_core_202201_20260620_051710_case0241.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202201\v866_B_monthly_core_202201_20260620_051710_case0241\v866_B_monthly_core_202201_20260620_051710_case0241.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202201\v866_B_monthly_core_202201_20260620_051710_case0241\v866_B_monthly_core_202201_20260620_051710_case0241_metrics.csv"
"v866_C_monthly_core_202201_20260620_051710_case0242","monthly_core","C","v8.66","v8.66 aggressive case0005","202201","2022.01.01","2022.01.31","completed","511.39","1.39","1653.53","8.11","3","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202201\v866_C_monthly_core_202201_20260620_051710_case0242\v866_C_monthly_core_202201_20260620_051710_case0242.htm","E:\CODEXMACD\HCSJ\set\v8.66\202201\v866_C_monthly_core_202201_20260620_051710_case0242.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202201\v866_C_monthly_core_202201_20260620_051710_case0242\v866_C_monthly_core_202201_20260620_051710_case0242.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202201\v866_C_monthly_core_202201_20260620_051710_case0242\v866_C_monthly_core_202201_20260620_051710_case0242_metrics.csv"
"v866_B_monthly_core_202202_20260620_051710_case0243","monthly_core","B","v8.66","v8.66 robust case0010","202202","2022.02.01","2022.02.28","completed","3544.62","4.55","3184.50","11.91","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202202\v866_B_monthly_core_202202_20260620_051710_case0243\v866_B_monthly_core_202202_20260620_051710_case0243.htm","E:\CODEXMACD\HCSJ\set\v8.66\202202\v866_B_monthly_core_202202_20260620_051710_case0243.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202202\v866_B_monthly_core_202202_20260620_051710_case0243\v866_B_monthly_core_202202_20260620_051710_case0243.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202202\v866_B_monthly_core_202202_20260620_051710_case0243\v866_B_monthly_core_202202_20260620_051710_case0243_metrics.csv"
"v866_C_monthly_core_202202_20260620_051710_case0244","monthly_core","C","v8.66","v8.66 aggressive case0005","202202","2022.02.01","2022.02.28","completed","3930.88","4.60","3522.25","12.83","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202202\v866_C_monthly_core_202202_20260620_051710_case0244\v866_C_monthly_core_202202_20260620_051710_case0244.htm","E:\CODEXMACD\HCSJ\set\v8.66\202202\v866_C_monthly_core_202202_20260620_051710_case0244.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202202\v866_C_monthly_core_202202_20260620_051710_case0244\v866_C_monthly_core_202202_20260620_051710_case0244.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202202\v866_C_monthly_core_202202_20260620_051710_case0244\v866_C_monthly_core_202202_20260620_051710_case0244_metrics.csv"
"v866_B_monthly_core_202203_20260620_051710_case0245","monthly_core","B","v8.66","v8.66 robust case0010","202203","2022.03.01","2022.03.31","completed","-1971.66","0.02","8201.11","31.27","4","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202203\v866_B_monthly_core_202203_20260620_051710_case0245\v866_B_monthly_core_202203_20260620_051710_case0245.htm","E:\CODEXMACD\HCSJ\set\v8.66\202203\v866_B_monthly_core_202203_20260620_051710_case0245.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202203\v866_B_monthly_core_202203_20260620_051710_case0245\v866_B_monthly_core_202203_20260620_051710_case0245.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202203\v866_B_monthly_core_202203_20260620_051710_case0245\v866_B_monthly_core_202203_20260620_051710_case0245_metrics.csv"
"v866_C_monthly_core_202203_20260620_051710_case0246","monthly_core","C","v8.66","v8.66 aggressive case0005","202203","2022.03.01","2022.03.31","completed","-2144.41","0.02","8997.30","33.51","4","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202203\v866_C_monthly_core_202203_20260620_051710_case0246\v866_C_monthly_core_202203_20260620_051710_case0246.htm","E:\CODEXMACD\HCSJ\set\v8.66\202203\v866_C_monthly_core_202203_20260620_051710_case0246.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202203\v866_C_monthly_core_202203_20260620_051710_case0246\v866_C_monthly_core_202203_20260620_051710_case0246.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202203\v866_C_monthly_core_202203_20260620_051710_case0246\v866_C_monthly_core_202203_20260620_051710_case0246_metrics.csv"
"v866_B_monthly_core_202204_20260620_051710_case0247","monthly_core","B","v8.66","v8.66 robust case0010","202204","2022.04.01","2022.04.30","completed","-971.90","0.32","1530.55","7.54","4","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202204\v866_B_monthly_core_202204_20260620_051710_case0247\v866_B_monthly_core_202204_20260620_051710_case0247.htm","E:\CODEXMACD\HCSJ\set\v8.66\202204\v866_B_monthly_core_202204_20260620_051710_case0247.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202204\v866_B_monthly_core_202204_20260620_051710_case0247\v866_B_monthly_core_202204_20260620_051710_case0247.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202204\v866_B_monthly_core_202204_20260620_051710_case0247\v866_B_monthly_core_202204_20260620_051710_case0247_metrics.csv"
"v866_C_monthly_core_202204_20260620_051710_case0248","monthly_core","C","v8.66","v8.66 aggressive case0005","202204","2022.04.01","2022.04.30","completed","-1063.40","0.33","1675.40","8.24","4","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202204\v866_C_monthly_core_202204_20260620_051710_case0248\v866_C_monthly_core_202204_20260620_051710_case0248.htm","E:\CODEXMACD\HCSJ\set\v8.66\202204\v866_C_monthly_core_202204_20260620_051710_case0248.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202204\v866_C_monthly_core_202204_20260620_051710_case0248\v866_C_monthly_core_202204_20260620_051710_case0248.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202204\v866_C_monthly_core_202204_20260620_051710_case0248\v866_C_monthly_core_202204_20260620_051710_case0248_metrics.csv"
"v866_B_monthly_core_202205_20260620_051710_case0249","monthly_core","B","v8.66","v8.66 robust case0010","202205","2022.05.01","2022.05.31","completed","1822.43","0.00","1302.21","5.69","4","100.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202205\v866_B_monthly_core_202205_20260620_051710_case0249\v866_B_monthly_core_202205_20260620_051710_case0249.htm","E:\CODEXMACD\HCSJ\set\v8.66\202205\v866_B_monthly_core_202205_20260620_051710_case0249.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202205\v866_B_monthly_core_202205_20260620_051710_case0249\v866_B_monthly_core_202205_20260620_051710_case0249.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\202205\v866_B_monthly_core_202205_20260620_051710_case0249\v866_B_monthly_core_202205_20260620_051710_case0249_metrics.csv"
