"run_id","module","object_id","version","set_role","period","from","to","status","net_profit","profit_factor","max_equity_dd","max_equity_dd_pct","total_trades","win_rate","report","set_file"
"v866_D_monthly_full_201406_20260620_033821_case0060","monthly_full","D","v8.66","v8.66 conservative case0401","201406","2014.06.01","2014.06.30","completed","-882.43","0.00","2551.81","11.83","1","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201406\v866_D_monthly_full_201406_20260620_033821_case0060\v866_D_monthly_full_201406_20260620_033821_case0060.htm","E:\CODEXMACD\HCSJ\set\v8.66\201406\v866_D_monthly_full_201406_20260620_033821_case0060.set"
"v86_A_monthly_full_201407_20260620_033821_case0061","monthly_full","A","v8.6","v8.6 robust case0502","201407","2014.07.01","2014.07.31","completed","-2066.46","0.00","3705.21","17.12","3","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201407\v86_A_monthly_full_201407_20260620_033821_case0061\v86_A_monthly_full_201407_20260620_033821_case0061.htm","E:\CODEXMACD\HCSJ\set\v8.6\201407\v86_A_monthly_full_201407_20260620_033821_case0061.set"
"v866_D_monthly_full_201407_20260620_033821_case0062","monthly_full","D","v8.66","v8.66 conservative case0401","201407","2014.07.01","2014.07.31","completed","-1770.97","0.00","2963.73","13.98","3","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201407\v866_D_monthly_full_201407_20260620_033821_case0062\v866_D_monthly_full_201407_20260620_033821_case0062.htm","E:\CODEXMACD\HCSJ\set\v8.66\201407\v866_D_monthly_full_201407_20260620_033821_case0062.set"
"v86_A_monthly_full_201408_20260620_033821_case0063","monthly_full","A","v8.6","v8.6 robust case0502","201408","2014.08.01","2014.08.31","completed","0.00","0.00","0.00","0.00","0","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201408\v86_A_monthly_full_201408_20260620_033821_case0063\v86_A_monthly_full_201408_20260620_033821_case0063.htm","E:\CODEXMACD\HCSJ\set\v8.6\201408\v86_A_monthly_full_201408_20260620_033821_case0063.set"
"v866_D_monthly_full_201408_20260620_033821_case0064","monthly_full","D","v8.66","v8.66 conservative case0401","201408","2014.08.01","2014.08.31","completed","0.00","0.00","0.00","0.00","0","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201408\v866_D_monthly_full_201408_20260620_033821_case0064\v866_D_monthly_full_201408_20260620_033821_case0064.htm","E:\CODEXMACD\HCSJ\set\v8.66\201408\v866_D_monthly_full_201408_20260620_033821_case0064.set"
"v86_A_monthly_full_201409_20260620_033821_case0065","monthly_full","A","v8.6","v8.6 robust case0502","201409","2014.09.01","2014.09.30","completed","-481.83","0.33","1012.25","5.02","4","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201409\v86_A_monthly_full_201409_20260620_033821_case0065\v86_A_monthly_full_201409_20260620_033821_case0065.htm","E:\CODEXMACD\HCSJ\set\v8.6\201409\v86_A_monthly_full_201409_20260620_033821_case0065.set"
"v866_D_monthly_full_201409_20260620_033821_case0066","monthly_full","D","v8.66","v8.66 conservative case0401","201409","2014.09.01","2014.09.30","completed","-368.65","0.33","781.00","3.88","4","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201409\v866_D_monthly_full_201409_20260620_033821_case0066\v866_D_monthly_full_201409_20260620_033821_case0066.htm","E:\CODEXMACD\HCSJ\set\v8.66\201409\v866_D_monthly_full_201409_20260620_033821_case0066.set"
"v86_A_monthly_full_201410_20260620_033821_case0067","monthly_full","A","v8.6","v8.6 robust case0502","201410","2014.10.01","2014.10.31","completed","451.15","1.33","3038.74","13.73","5","60.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201410\v86_A_monthly_full_201410_20260620_033821_case0067\v86_A_monthly_full_201410_20260620_033821_case0067.htm","E:\CODEXMACD\HCSJ\set\v8.6\201410\v86_A_monthly_full_201410_20260620_033821_case0067.set"
"v866_D_monthly_full_201410_20260620_033821_case0068","monthly_full","D","v8.66","v8.66 conservative case0401","201410","2014.10.01","2014.10.31","completed","218.92","1.19","2466.64","11.40","5","60.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201410\v866_D_monthly_full_201410_20260620_033821_case0068\v866_D_monthly_full_201410_20260620_033821_case0068.htm","E:\CODEXMACD\HCSJ\set\v8.66\201410\v866_D_monthly_full_201410_20260620_033821_case0068.set"
"v86_A_monthly_full_201411_20260620_033821_case0069","monthly_full","A","v8.6","v8.6 robust case0502","201411","2014.11.01","2014.11.30","completed","-1944.75","0.00","2941.17","14.01","2","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201411\v86_A_monthly_full_201411_20260620_033821_case0069\v86_A_monthly_full_201411_20260620_033821_case0069.htm","E:\CODEXMACD\HCSJ\set\v8.6\201411\v86_A_monthly_full_201411_20260620_033821_case0069.set"
"v866_D_monthly_full_201411_20260620_033821_case0070","monthly_full","D","v8.66","v8.66 conservative case0401","201411","2014.11.01","2014.11.30","completed","-1676.50","0.00","2450.42","11.80","2","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201411\v866_D_monthly_full_201411_20260620_033821_case0070\v866_D_monthly_full_201411_20260620_033821_case0070.htm","E:\CODEXMACD\HCSJ\set\v8.66\201411\v866_D_monthly_full_201411_20260620_033821_case0070.set"
"v86_A_monthly_full_201412_20260620_033821_case0071","monthly_full","A","v8.6","v8.6 robust case0502","201412","2014.12.01","2014.12.31","completed","-217.23","0.78","1371.08","6.76","3","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201412\v86_A_monthly_full_201412_20260620_033821_case0071\v86_A_monthly_full_201412_20260620_033821_case0071.htm","E:\CODEXMACD\HCSJ\set\v8.6\201412\v86_A_monthly_full_201412_20260620_033821_case0071.set"
"v866_D_monthly_full_201412_20260620_033821_case0072","monthly_full","D","v8.66","v8.66 conservative case0401","201412","2014.12.01","2014.12.31","completed","-240.85","0.72","1138.41","5.63","3","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201412\v866_D_monthly_full_201412_20260620_033821_case0072\v866_D_monthly_full_201412_20260620_033821_case0072.htm","E:\CODEXMACD\HCSJ\set\v8.66\201412\v866_D_monthly_full_201412_20260620_033821_case0072.set"
"v86_A_monthly_full_201501_20260620_033821_case0073","monthly_full","A","v8.6","v8.6 robust case0502","201501","2015.01.01","2015.01.31","completed","1800.26","17.07","1562.26","6.69","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201501\v86_A_monthly_full_201501_20260620_033821_case0073\v86_A_monthly_full_201501_20260620_033821_case0073.htm","E:\CODEXMACD\HCSJ\set\v8.6\201501\v86_A_monthly_full_201501_20260620_033821_case0073.set"
"v866_D_monthly_full_201501_20260620_033821_case0074","monthly_full","D","v8.66","v8.66 conservative case0401","201501","2015.01.01","2015.01.31","completed","1301.79","15.96","1291.57","5.72","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201501\v866_D_monthly_full_201501_20260620_033821_case0074\v866_D_monthly_full_201501_20260620_033821_case0074.htm","E:\CODEXMACD\HCSJ\set\v8.66\201501\v866_D_monthly_full_201501_20260620_033821_case0074.set"
"v86_A_monthly_full_201502_20260620_033821_case0075","monthly_full","A","v8.6","v8.6 robust case0502","201502","2015.02.01","2015.02.28","completed","-2404.32","0.04","2569.24","12.74","5","40.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201502\v86_A_monthly_full_201502_20260620_033821_case0075\v86_A_monthly_full_201502_20260620_033821_case0075.htm","E:\CODEXMACD\HCSJ\set\v8.6\201502\v86_A_monthly_full_201502_20260620_033821_case0075.set"
"v866_D_monthly_full_201502_20260620_033821_case0076","monthly_full","D","v8.66","v8.66 conservative case0401","201502","2015.02.01","2015.02.28","completed","-2024.70","0.04","2150.56","10.69","5","40.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201502\v866_D_monthly_full_201502_20260620_033821_case0076\v866_D_monthly_full_201502_20260620_033821_case0076.htm","E:\CODEXMACD\HCSJ\set\v8.66\201502\v866_D_monthly_full_201502_20260620_033821_case0076.set"
"v86_A_monthly_full_201503_20260620_033821_case0077","monthly_full","A","v8.6","v8.6 robust case0502","201503","2015.03.01","2015.03.31","completed","-949.38","0.07","1331.90","6.66","3","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201503\v86_A_monthly_full_201503_20260620_033821_case0077\v86_A_monthly_full_201503_20260620_033821_case0077.htm","E:\CODEXMACD\HCSJ\set\v8.6\201503\v86_A_monthly_full_201503_20260620_033821_case0077.set"
"v866_D_monthly_full_201503_20260620_033821_case0078","monthly_full","D","v8.66","v8.66 conservative case0401","201503","2015.03.01","2015.03.31","completed","-817.16","0.06","1113.22","5.57","3","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201503\v866_D_monthly_full_201503_20260620_033821_case0078\v866_D_monthly_full_201503_20260620_033821_case0078.htm","E:\CODEXMACD\HCSJ\set\v8.66\201503\v866_D_monthly_full_201503_20260620_033821_case0078.set"
"v86_A_monthly_full_201504_20260620_033821_case0079","monthly_full","A","v8.6","v8.6 robust case0502","201504","2015.04.01","2015.04.30","completed","-1879.72","0.22","5943.91","25.30","4","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201504\v86_A_monthly_full_201504_20260620_033821_case0079\v86_A_monthly_full_201504_20260620_033821_case0079.htm","E:\CODEXMACD\HCSJ\set\v8.6\201504\v86_A_monthly_full_201504_20260620_033821_case0079.set"
"v866_D_monthly_full_201504_20260620_033821_case0080","monthly_full","D","v8.66","v8.66 conservative case0401","201504","2015.04.01","2015.04.30","completed","-1629.19","0.20","4769.69","21.02","4","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201504\v866_D_monthly_full_201504_20260620_033821_case0080\v866_D_monthly_full_201504_20260620_033821_case0080.htm","E:\CODEXMACD\HCSJ\set\v8.66\201504\v866_D_monthly_full_201504_20260620_033821_case0080.set"
"v86_A_monthly_full_201505_20260620_033821_case0081","monthly_full","A","v8.6","v8.6 robust case0502","201505","2015.05.01","2015.05.31","completed","-1382.47","0.29","3366.66","15.87","3","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201505\v86_A_monthly_full_201505_20260620_033821_case0081\v86_A_monthly_full_201505_20260620_033821_case0081.htm","E:\CODEXMACD\HCSJ\set\v8.6\201505\v86_A_monthly_full_201505_20260620_033821_case0081.set"
"v866_D_monthly_full_201505_20260620_033821_case0082","monthly_full","D","v8.66","v8.66 conservative case0401","201505","2015.05.01","2015.05.31","completed","-1232.98","0.27","2771.88","13.24","3","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201505\v866_D_monthly_full_201505_20260620_033821_case0082\v866_D_monthly_full_201505_20260620_033821_case0082.htm","E:\CODEXMACD\HCSJ\set\v8.66\201505\v866_D_monthly_full_201505_20260620_033821_case0082.set"
"v86_A_monthly_full_201506_20260620_033821_case0083","monthly_full","A","v8.6","v8.6 robust case0502","201506","2015.06.01","2015.06.30","completed","133.76","0.00","434.72","2.14","1","100.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201506\v86_A_monthly_full_201506_20260620_033821_case0083\v86_A_monthly_full_201506_20260620_033821_case0083.htm","E:\CODEXMACD\HCSJ\set\v8.6\201506\v86_A_monthly_full_201506_20260620_033821_case0083.set"
"v866_D_monthly_full_201506_20260620_033821_case0084","monthly_full","D","v8.66","v8.66 conservative case0401","201506","2015.06.01","2015.06.30","completed","102.96","0.00","334.62","1.65","1","100.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201506\v866_D_monthly_full_201506_20260620_033821_case0084\v866_D_monthly_full_201506_20260620_033821_case0084.htm","E:\CODEXMACD\HCSJ\set\v8.66\201506\v866_D_monthly_full_201506_20260620_033821_case0084.set"
"v86_A_monthly_full_201507_20260620_033821_case0085","monthly_full","A","v8.6","v8.6 robust case0502","201507","2015.07.01","2015.07.31","completed","419.04","1.39","1877.40","8.42","3","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201507\v86_A_monthly_full_201507_20260620_033821_case0085\v86_A_monthly_full_201507_20260620_033821_case0085.htm","E:\CODEXMACD\HCSJ\set\v8.6\201507\v86_A_monthly_full_201507_20260620_033821_case0085.set"
"v866_D_monthly_full_201507_20260620_033821_case0086","monthly_full","D","v8.66","v8.66 conservative case0401","201507","2015.07.01","2015.07.31","completed","241.58","1.27","1523.26","7.00","3","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201507\v866_D_monthly_full_201507_20260620_033821_case0086\v866_D_monthly_full_201507_20260620_033821_case0086.htm","E:\CODEXMACD\HCSJ\set\v8.66\201507\v866_D_monthly_full_201507_20260620_033821_case0086.set"
"v86_A_monthly_full_201508_20260620_033821_case0087","monthly_full","A","v8.6","v8.6 robust case0502","201508","2015.08.01","2015.08.31","completed","-394.70","0.60","1641.71","8.08","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201508\v86_A_monthly_full_201508_20260620_033821_case0087\v86_A_monthly_full_201508_20260620_033821_case0087.htm","E:\CODEXMACD\HCSJ\set\v8.6\201508\v86_A_monthly_full_201508_20260620_033821_case0087.set"
"v866_D_monthly_full_201508_20260620_033821_case0088","monthly_full","D","v8.66","v8.66 conservative case0401","201508","2015.08.01","2015.08.31","completed","-386.09","0.55","1358.93","6.72","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201508\v866_D_monthly_full_201508_20260620_033821_case0088\v866_D_monthly_full_201508_20260620_033821_case0088.htm","E:\CODEXMACD\HCSJ\set\v8.66\201508\v866_D_monthly_full_201508_20260620_033821_case0088.set"
"v86_A_monthly_full_201509_20260620_033821_case0089","monthly_full","A","v8.6","v8.6 robust case0502","201509","2015.09.01","2015.09.30","completed","513.76","1.52","1124.06","5.22","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201509\v86_A_monthly_full_201509_20260620_033821_case0089\v86_A_monthly_full_201509_20260620_033821_case0089.htm","E:\CODEXMACD\HCSJ\set\v8.6\201509\v86_A_monthly_full_201509_20260620_033821_case0089.set"
"v866_D_monthly_full_201509_20260620_033821_case0090","monthly_full","D","v8.66","v8.66 conservative case0401","201509","2015.09.01","2015.09.30","completed","711.51","2.44","1183.54","5.92","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201509\v866_D_monthly_full_201509_20260620_033821_case0090\v866_D_monthly_full_201509_20260620_033821_case0090.htm","E:\CODEXMACD\HCSJ\set\v8.66\201509\v866_D_monthly_full_201509_20260620_033821_case0090.set"
"v86_A_monthly_full_201510_20260620_033821_case0091","monthly_full","A","v8.6","v8.6 robust case0502","201510","2015.10.01","2015.10.31","completed","-1936.91","0.00","2198.91","10.85","2","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201510\v86_A_monthly_full_201510_20260620_033821_case0091\v86_A_monthly_full_201510_20260620_033821_case0091.htm","E:\CODEXMACD\HCSJ\set\v8.6\201510\v86_A_monthly_full_201510_20260620_033821_case0091.set"
"v866_D_monthly_full_201510_20260620_033821_case0092","monthly_full","D","v8.66","v8.66 conservative case0401","201510","2015.10.01","2015.10.31","completed","-1677.39","0.00","1881.39","9.31","2","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201510\v866_D_monthly_full_201510_20260620_033821_case0092\v866_D_monthly_full_201510_20260620_033821_case0092.htm","E:\CODEXMACD\HCSJ\set\v8.66\201510\v866_D_monthly_full_201510_20260620_033821_case0092.set"
"v86_A_monthly_full_201511_20260620_033821_case0093","monthly_full","A","v8.6","v8.6 robust case0502","201511","2015.11.01","2015.11.30","completed","4171.52","4.20","3757.41","13.45","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201511\v86_A_monthly_full_201511_20260620_033821_case0093\v86_A_monthly_full_201511_20260620_033821_case0093.htm","E:\CODEXMACD\HCSJ\set\v8.6\201511\v86_A_monthly_full_201511_20260620_033821_case0093.set"
"v866_D_monthly_full_201511_20260620_033821_case0094","monthly_full","D","v8.66","v8.66 conservative case0401","201511","2015.11.01","2015.11.30","completed","3016.42","3.85","3034.58","11.65","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201511\v866_D_monthly_full_201511_20260620_033821_case0094\v866_D_monthly_full_201511_20260620_033821_case0094.htm","E:\CODEXMACD\HCSJ\set\v8.66\201511\v866_D_monthly_full_201511_20260620_033821_case0094.set"
"v86_A_monthly_full_201512_20260620_033821_case0095","monthly_full","A","v8.6","v8.6 robust case0502","201512","2015.12.01","2015.12.31","completed","382.52","1.37","4551.32","20.16","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201512\v86_A_monthly_full_201512_20260620_033821_case0095\v86_A_monthly_full_201512_20260620_033821_case0095.htm","E:\CODEXMACD\HCSJ\set\v8.6\201512\v86_A_monthly_full_201512_20260620_033821_case0095.set"
"v866_D_monthly_full_201512_20260620_033821_case0096","monthly_full","D","v8.66","v8.66 conservative case0401","201512","2015.12.01","2015.12.31","completed","799.68","0.00","2803.74","12.76","1","100.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201512\v866_D_monthly_full_201512_20260620_033821_case0096\v866_D_monthly_full_201512_20260620_033821_case0096.htm","E:\CODEXMACD\HCSJ\set\v8.66\201512\v866_D_monthly_full_201512_20260620_033821_case0096.set"
"v86_A_monthly_full_201601_20260620_033821_case0097","monthly_full","A","v8.6","v8.6 robust case0502","201601","2016.01.01","2016.01.31","completed","2325.76","8.01","2144.52","9.71","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201601\v86_A_monthly_full_201601_20260620_033821_case0097\v86_A_monthly_full_201601_20260620_033821_case0097.htm","E:\CODEXMACD\HCSJ\set\v8.6\201601\v86_A_monthly_full_201601_20260620_033821_case0097.set"
"v866_D_monthly_full_201601_20260620_033821_case0098","monthly_full","D","v8.66","v8.66 conservative case0401","201601","2016.01.01","2016.01.31","completed","1693.65","7.61","1652.33","7.65","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201601\v866_D_monthly_full_201601_20260620_033821_case0098\v866_D_monthly_full_201601_20260620_033821_case0098.htm","E:\CODEXMACD\HCSJ\set\v8.66\201601\v866_D_monthly_full_201601_20260620_033821_case0098.set"
"v86_A_monthly_full_201602_20260620_033821_case0099","monthly_full","A","v8.6","v8.6 robust case0502","201602","2016.02.01","2016.02.29","completed","13165.85","0.00","6797.47","17.43","2","100.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201602\v86_A_monthly_full_201602_20260620_033821_case0099\v86_A_monthly_full_201602_20260620_033821_case0099.htm","E:\CODEXMACD\HCSJ\set\v8.6\201602\v86_A_monthly_full_201602_20260620_033821_case0099.set"
"v866_D_monthly_full_201602_20260620_033821_case0100","monthly_full","D","v8.66","v8.66 conservative case0401","201602","2016.02.01","2016.02.29","completed","9867.42","0.00","5488.82","15.83","2","100.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201602\v866_D_monthly_full_201602_20260620_033821_case0100\v866_D_monthly_full_201602_20260620_033821_case0100.htm","E:\CODEXMACD\HCSJ\set\v8.66\201602\v866_D_monthly_full_201602_20260620_033821_case0100.set"
"v86_A_monthly_full_201603_20260620_033821_case0101","monthly_full","A","v8.6","v8.6 robust case0502","201603","2016.03.01","2016.03.31","completed","-1009.06","0.00","1673.58","8.10","1","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201603\v86_A_monthly_full_201603_20260620_033821_case0101\v86_A_monthly_full_201603_20260620_033821_case0101.htm","E:\CODEXMACD\HCSJ\set\v8.6\201603\v86_A_monthly_full_201603_20260620_033821_case0101.set"
"v866_D_monthly_full_201603_20260620_033821_case0102","monthly_full","D","v8.66","v8.66 conservative case0401","201603","2016.03.01","2016.03.31","completed","-1013.56","0.00","3427.97","15.29","1","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201603\v866_D_monthly_full_201603_20260620_033821_case0102\v866_D_monthly_full_201603_20260620_033821_case0102.htm","E:\CODEXMACD\HCSJ\set\v8.66\201603\v866_D_monthly_full_201603_20260620_033821_case0102.set"
"v86_A_monthly_full_201604_20260620_033821_case0103","monthly_full","A","v8.6","v8.6 robust case0502","201604","2016.04.01","2016.04.30","completed","-847.45","0.16","2163.10","10.15","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201604\v86_A_monthly_full_201604_20260620_033821_case0103\v86_A_monthly_full_201604_20260620_033821_case0103.htm","E:\CODEXMACD\HCSJ\set\v8.6\201604\v86_A_monthly_full_201604_20260620_033821_case0103.set"
"v866_D_monthly_full_201604_20260620_033821_case0104","monthly_full","D","v8.66","v8.66 conservative case0401","201604","2016.04.01","2016.04.30","completed","-416.20","0.23","1730.12","8.24","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201604\v866_D_monthly_full_201604_20260620_033821_case0104\v866_D_monthly_full_201604_20260620_033821_case0104.htm","E:\CODEXMACD\HCSJ\set\v8.66\201604\v866_D_monthly_full_201604_20260620_033821_case0104.set"
"v86_A_monthly_full_201605_20260620_033821_case0105","monthly_full","A","v8.6","v8.6 robust case0502","201605","2016.05.01","2016.05.31","completed","2548.83","2.29","3289.15","15.96","3","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201605\v86_A_monthly_full_201605_20260620_033821_case0105\v86_A_monthly_full_201605_20260620_033821_case0105.htm","E:\CODEXMACD\HCSJ\set\v8.6\201605\v86_A_monthly_full_201605_20260620_033821_case0105.set"
"v866_D_monthly_full_201605_20260620_033821_case0106","monthly_full","D","v8.66","v8.66 conservative case0401","201605","2016.05.01","2016.05.31","completed","1870.69","2.10","2637.64","12.94","3","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201605\v866_D_monthly_full_201605_20260620_033821_case0106\v866_D_monthly_full_201605_20260620_033821_case0106.htm","E:\CODEXMACD\HCSJ\set\v8.66\201605\v866_D_monthly_full_201605_20260620_033821_case0106.set"
"v86_A_monthly_full_201606_20260620_033821_case0107","monthly_full","A","v8.6","v8.6 robust case0502","201606","2016.06.01","2016.06.30","completed","2536.35","3.22","5698.10","23.39","3","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201606\v86_A_monthly_full_201606_20260620_033821_case0107\v86_A_monthly_full_201606_20260620_033821_case0107.htm","E:\CODEXMACD\HCSJ\set\v8.6\201606\v86_A_monthly_full_201606_20260620_033821_case0107.set"
"v866_D_monthly_full_201606_20260620_033821_case0108","monthly_full","D","v8.66","v8.66 conservative case0401","201606","2016.06.01","2016.06.30","completed","1897.92","2.96","4482.99","19.19","3","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201606\v866_D_monthly_full_201606_20260620_033821_case0108\v866_D_monthly_full_201606_20260620_033821_case0108.htm","E:\CODEXMACD\HCSJ\set\v8.66\201606\v866_D_monthly_full_201606_20260620_033821_case0108.set"
"v86_A_monthly_full_201607_20260620_033821_case0109","monthly_full","A","v8.6","v8.6 robust case0502","201607","2016.07.01","2016.07.31","completed","-822.76","0.59","2896.77","13.75","5","60.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201607\v86_A_monthly_full_201607_20260620_033821_case0109\v86_A_monthly_full_201607_20260620_033821_case0109.htm","E:\CODEXMACD\HCSJ\set\v8.6\201607\v86_A_monthly_full_201607_20260620_033821_case0109.set"
"v866_D_monthly_full_201607_20260620_033821_case0110","monthly_full","D","v8.66","v8.66 conservative case0401","201607","2016.07.01","2016.07.31","completed","-803.96","0.53","2418.38","11.61","5","60.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201607\v866_D_monthly_full_201607_20260620_033821_case0110\v866_D_monthly_full_201607_20260620_033821_case0110.htm","E:\CODEXMACD\HCSJ\set\v8.66\201607\v866_D_monthly_full_201607_20260620_033821_case0110.set"
"v86_A_monthly_full_201608_20260620_033821_case0111","monthly_full","A","v8.6","v8.6 robust case0502","201608","2016.08.01","2016.08.31","completed","-2161.74","0.00","3982.40","18.25","2","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201608\v86_A_monthly_full_201608_20260620_033821_case0111\v86_A_monthly_full_201608_20260620_033821_case0111.htm","E:\CODEXMACD\HCSJ\set\v8.6\201608\v86_A_monthly_full_201608_20260620_033821_case0111.set"
"v866_D_monthly_full_201608_20260620_033821_case0112","monthly_full","D","v8.66","v8.66 conservative case0401","201608","2016.08.01","2016.08.31","completed","-1851.80","0.00","3267.89","15.26","2","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201608\v866_D_monthly_full_201608_20260620_033821_case0112\v866_D_monthly_full_201608_20260620_033821_case0112.htm","E:\CODEXMACD\HCSJ\set\v8.66\201608\v866_D_monthly_full_201608_20260620_033821_case0112.set"
"v86_A_monthly_full_201609_20260620_033821_case0113","monthly_full","A","v8.6","v8.6 robust case0502","201609","2016.09.01","2016.09.30","completed","-356.07","0.00","421.85","2.11","1","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201609\v86_A_monthly_full_201609_20260620_033821_case0113\v86_A_monthly_full_201609_20260620_033821_case0113.htm","E:\CODEXMACD\HCSJ\set\v8.6\201609\v86_A_monthly_full_201609_20260620_033821_case0113.set"
"v866_D_monthly_full_201609_20260620_033821_case0114","monthly_full","D","v8.66","v8.66 conservative case0401","201609","2016.09.01","2016.09.30","completed","-273.90","0.00","324.50","1.62","1","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201609\v866_D_monthly_full_201609_20260620_033821_case0114\v866_D_monthly_full_201609_20260620_033821_case0114.htm","E:\CODEXMACD\HCSJ\set\v8.66\201609\v866_D_monthly_full_201609_20260620_033821_case0114.set"
"v86_A_monthly_full_201610_20260620_033821_case0115","monthly_full","A","v8.6","v8.6 robust case0502","201610","2016.10.01","2016.10.31","completed","5630.64","5.19","4447.43","14.79","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201610\v86_A_monthly_full_201610_20260620_033821_case0115\v86_A_monthly_full_201610_20260620_033821_case0115.htm","E:\CODEXMACD\HCSJ\set\v8.6\201610\v86_A_monthly_full_201610_20260620_033821_case0115.set"
"v866_D_monthly_full_201610_20260620_033821_case0116","monthly_full","D","v8.66","v8.66 conservative case0401","201610","2016.10.01","2016.10.31","completed","4598.21","7.94","3492.05","12.58","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201610\v866_D_monthly_full_201610_20260620_033821_case0116\v866_D_monthly_full_201610_20260620_033821_case0116.htm","E:\CODEXMACD\HCSJ\set\v8.66\201610\v866_D_monthly_full_201610_20260620_033821_case0116.set"
"v86_A_monthly_full_201611_20260620_033821_case0117","monthly_full","A","v8.6","v8.6 robust case0502","201611","2016.11.01","2016.11.30","completed","-999.00","0.00","1319.79","6.49","1","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\201611\v86_A_monthly_full_201611_20260620_033821_case0117\v86_A_monthly_full_201611_20260620_033821_case0117.htm","E:\CODEXMACD\HCSJ\set\v8.6\201611\v86_A_monthly_full_201611_20260620_033821_case0117.set"
"v866_D_monthly_full_201611_20260620_033821_case0118","monthly_full","D","v8.66","v8.66 conservative case0401","201611","2016.11.01","2016.11.30","completed","-850.00","0.00","1095.65","5.41","1","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201611\v866_D_monthly_full_201611_20260620_033821_case0118\v866_D_monthly_full_201611_20260620_033821_case0118.htm","E:\CODEXMACD\HCSJ\set\v8.66\201611\v866_D_monthly_full_201611_20260620_033821_case0118.set"
