"run_id","module","object_id","version","set_role","period","from","to","status","net_profit","profit_factor","max_equity_dd","max_equity_dd_pct","total_trades","win_rate","report","set_file","config","metrics"
"v866_D_quarterly_2020Q2_20260620_051710_case0136","quarterly","D","v8.66","v8.66 conservative case0401","2020Q2","2020.04.01","2020.06.30","completed","3079.25","2.14","4600.50","19.97","9","55.56","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q2\v866_D_quarterly_2020Q2_20260620_051710_case0136\v866_D_quarterly_2020Q2_20260620_051710_case0136.htm","E:\CODEXMACD\HCSJ\set\v8.66\2020Q2\v866_D_quarterly_2020Q2_20260620_051710_case0136.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q2\v866_D_quarterly_2020Q2_20260620_051710_case0136\v866_D_quarterly_2020Q2_20260620_051710_case0136.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q2\v866_D_quarterly_2020Q2_20260620_051710_case0136\v866_D_quarterly_2020Q2_20260620_051710_case0136_metrics.csv"
"v86_A_quarterly_2020Q3_20260620_051710_case0137","quarterly","A","v8.6","v8.6 robust case0502","2020Q3","2020.07.01","2020.09.30","completed","-294.85","0.91","4511.79","20.77","9","44.44","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020Q3\v86_A_quarterly_2020Q3_20260620_051710_case0137\v86_A_quarterly_2020Q3_20260620_051710_case0137.htm","E:\CODEXMACD\HCSJ\set\v8.6\2020Q3\v86_A_quarterly_2020Q3_20260620_051710_case0137.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020Q3\v86_A_quarterly_2020Q3_20260620_051710_case0137\v86_A_quarterly_2020Q3_20260620_051710_case0137.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020Q3\v86_A_quarterly_2020Q3_20260620_051710_case0137\v86_A_quarterly_2020Q3_20260620_051710_case0137_metrics.csv"
"v866_B_quarterly_2020Q3_20260620_051710_case0138","quarterly","B","v8.66","v8.66 robust case0010","2020Q3","2020.07.01","2020.09.30","completed","-3179.46","0.00","4583.32","21.41","5","20.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q3\v866_B_quarterly_2020Q3_20260620_051710_case0138\v866_B_quarterly_2020Q3_20260620_051710_case0138.htm","E:\CODEXMACD\HCSJ\set\v8.66\2020Q3\v866_B_quarterly_2020Q3_20260620_051710_case0138.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q3\v866_B_quarterly_2020Q3_20260620_051710_case0138\v866_B_quarterly_2020Q3_20260620_051710_case0138.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q3\v866_B_quarterly_2020Q3_20260620_051710_case0138\v866_B_quarterly_2020Q3_20260620_051710_case0138_metrics.csv"
"v866_C_quarterly_2020Q3_20260620_051710_case0139","quarterly","C","v8.66","v8.66 aggressive case0005","2020Q3","2020.07.01","2020.09.30","completed","-3494.36","0.00","4978.81","23.17","5","20.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q3\v866_C_quarterly_2020Q3_20260620_051710_case0139\v866_C_quarterly_2020Q3_20260620_051710_case0139.htm","E:\CODEXMACD\HCSJ\set\v8.66\2020Q3\v866_C_quarterly_2020Q3_20260620_051710_case0139.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q3\v866_C_quarterly_2020Q3_20260620_051710_case0139\v866_C_quarterly_2020Q3_20260620_051710_case0139.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q3\v866_C_quarterly_2020Q3_20260620_051710_case0139\v866_C_quarterly_2020Q3_20260620_051710_case0139_metrics.csv"
"v866_D_quarterly_2020Q3_20260620_051710_case0140","quarterly","D","v8.66","v8.66 conservative case0401","2020Q3","2020.07.01","2020.09.30","completed","-2764.40","0.00","3972.29","18.73","5","20.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q3\v866_D_quarterly_2020Q3_20260620_051710_case0140\v866_D_quarterly_2020Q3_20260620_051710_case0140.htm","E:\CODEXMACD\HCSJ\set\v8.66\2020Q3\v866_D_quarterly_2020Q3_20260620_051710_case0140.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q3\v866_D_quarterly_2020Q3_20260620_051710_case0140\v866_D_quarterly_2020Q3_20260620_051710_case0140.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q3\v866_D_quarterly_2020Q3_20260620_051710_case0140\v866_D_quarterly_2020Q3_20260620_051710_case0140_metrics.csv"
"v86_A_quarterly_2020Q4_20260620_051710_case0141","quarterly","A","v8.6","v8.6 robust case0502","2020Q4","2020.10.01","2020.12.31","completed","468.34","1.08","5736.50","26.92","10","30.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020Q4\v86_A_quarterly_2020Q4_20260620_051710_case0141\v86_A_quarterly_2020Q4_20260620_051710_case0141.htm","E:\CODEXMACD\HCSJ\set\v8.6\2020Q4\v86_A_quarterly_2020Q4_20260620_051710_case0141.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020Q4\v86_A_quarterly_2020Q4_20260620_051710_case0141\v86_A_quarterly_2020Q4_20260620_051710_case0141.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020Q4\v86_A_quarterly_2020Q4_20260620_051710_case0141\v86_A_quarterly_2020Q4_20260620_051710_case0141_metrics.csv"
"v866_B_quarterly_2020Q4_20260620_051710_case0142","quarterly","B","v8.66","v8.66 robust case0010","2020Q4","2020.10.01","2020.12.31","completed","-407.38","0.93","5518.92","26.20","10","30.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q4\v866_B_quarterly_2020Q4_20260620_051710_case0142\v866_B_quarterly_2020Q4_20260620_051710_case0142.htm","E:\CODEXMACD\HCSJ\set\v8.66\2020Q4\v866_B_quarterly_2020Q4_20260620_051710_case0142.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q4\v866_B_quarterly_2020Q4_20260620_051710_case0142\v866_B_quarterly_2020Q4_20260620_051710_case0142.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q4\v866_B_quarterly_2020Q4_20260620_051710_case0142\v866_B_quarterly_2020Q4_20260620_051710_case0142_metrics.csv"
"v866_C_quarterly_2020Q4_20260620_051710_case0143","quarterly","C","v8.66","v8.66 aggressive case0005","2020Q4","2020.10.01","2020.12.31","completed","-527.61","0.91","6044.98","28.53","10","30.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q4\v866_C_quarterly_2020Q4_20260620_051710_case0143\v866_C_quarterly_2020Q4_20260620_051710_case0143.htm","E:\CODEXMACD\HCSJ\set\v8.66\2020Q4\v866_C_quarterly_2020Q4_20260620_051710_case0143.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q4\v866_C_quarterly_2020Q4_20260620_051710_case0143\v866_C_quarterly_2020Q4_20260620_051710_case0143.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q4\v866_C_quarterly_2020Q4_20260620_051710_case0143\v866_C_quarterly_2020Q4_20260620_051710_case0143_metrics.csv"
"v866_D_quarterly_2020Q4_20260620_051710_case0144","quarterly","D","v8.66","v8.66 conservative case0401","2020Q4","2020.10.01","2020.12.31","completed","-241.34","0.95","4754.54","22.74","10","30.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q4\v866_D_quarterly_2020Q4_20260620_051710_case0144\v866_D_quarterly_2020Q4_20260620_051710_case0144.htm","E:\CODEXMACD\HCSJ\set\v8.66\2020Q4\v866_D_quarterly_2020Q4_20260620_051710_case0144.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q4\v866_D_quarterly_2020Q4_20260620_051710_case0144\v866_D_quarterly_2020Q4_20260620_051710_case0144.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q4\v866_D_quarterly_2020Q4_20260620_051710_case0144\v866_D_quarterly_2020Q4_20260620_051710_case0144_metrics.csv"
"v86_A_quarterly_2021Q1_20260620_051710_case0145","quarterly","A","v8.6","v8.6 robust case0502","2021Q1","2021.01.01","2021.03.31","completed","272.88","1.09","4866.35","22.29","8","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2021Q1\v86_A_quarterly_2021Q1_20260620_051710_case0145\v86_A_quarterly_2021Q1_20260620_051710_case0145.htm","E:\CODEXMACD\HCSJ\set\v8.6\2021Q1\v86_A_quarterly_2021Q1_20260620_051710_case0145.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2021Q1\v86_A_quarterly_2021Q1_20260620_051710_case0145\v86_A_quarterly_2021Q1_20260620_051710_case0145.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2021Q1\v86_A_quarterly_2021Q1_20260620_051710_case0145\v86_A_quarterly_2021Q1_20260620_051710_case0145_metrics.csv"
"v866_B_quarterly_2021Q1_20260620_051710_case0146","quarterly","B","v8.66","v8.66 robust case0010","2021Q1","2021.01.01","2021.03.31","completed","6234.66","3.62","4300.54","16.15","8","62.50","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q1\v866_B_quarterly_2021Q1_20260620_051710_case0146\v866_B_quarterly_2021Q1_20260620_051710_case0146.htm","E:\CODEXMACD\HCSJ\set\v8.66\2021Q1\v866_B_quarterly_2021Q1_20260620_051710_case0146.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q1\v866_B_quarterly_2021Q1_20260620_051710_case0146\v866_B_quarterly_2021Q1_20260620_051710_case0146.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q1\v866_B_quarterly_2021Q1_20260620_051710_case0146\v866_B_quarterly_2021Q1_20260620_051710_case0146_metrics.csv"
"v866_C_quarterly_2021Q1_20260620_051710_case0147","quarterly","C","v8.66","v8.66 aggressive case0005","2021Q1","2021.01.01","2021.03.31","completed","6872.55","3.58","4759.76","17.47","8","62.50","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q1\v866_C_quarterly_2021Q1_20260620_051710_case0147\v866_C_quarterly_2021Q1_20260620_051710_case0147.htm","E:\CODEXMACD\HCSJ\set\v8.66\2021Q1\v866_C_quarterly_2021Q1_20260620_051710_case0147.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q1\v866_C_quarterly_2021Q1_20260620_051710_case0147\v866_C_quarterly_2021Q1_20260620_051710_case0147.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q1\v866_C_quarterly_2021Q1_20260620_051710_case0147\v866_C_quarterly_2021Q1_20260620_051710_case0147_metrics.csv"
"v866_D_quarterly_2021Q1_20260620_051710_case0148","quarterly","D","v8.66","v8.66 conservative case0401","2021Q1","2021.01.01","2021.03.31","completed","5363.28","3.70","3640.91","14.17","8","62.50","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q1\v866_D_quarterly_2021Q1_20260620_051710_case0148\v866_D_quarterly_2021Q1_20260620_051710_case0148.htm","E:\CODEXMACD\HCSJ\set\v8.66\2021Q1\v866_D_quarterly_2021Q1_20260620_051710_case0148.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q1\v866_D_quarterly_2021Q1_20260620_051710_case0148\v866_D_quarterly_2021Q1_20260620_051710_case0148.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q1\v866_D_quarterly_2021Q1_20260620_051710_case0148\v866_D_quarterly_2021Q1_20260620_051710_case0148_metrics.csv"
"v86_A_quarterly_2021Q2_20260620_051710_case0149","quarterly","A","v8.6","v8.6 robust case0502","2021Q2","2021.04.01","2021.06.30","completed","7287.24","3.54","3074.41","13.10","9","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2021Q2\v86_A_quarterly_2021Q2_20260620_051710_case0149\v86_A_quarterly_2021Q2_20260620_051710_case0149.htm","E:\CODEXMACD\HCSJ\set\v8.6\2021Q2\v86_A_quarterly_2021Q2_20260620_051710_case0149.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2021Q2\v86_A_quarterly_2021Q2_20260620_051710_case0149\v86_A_quarterly_2021Q2_20260620_051710_case0149.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2021Q2\v86_A_quarterly_2021Q2_20260620_051710_case0149\v86_A_quarterly_2021Q2_20260620_051710_case0149_metrics.csv"
"v866_B_quarterly_2021Q2_20260620_051710_case0150","quarterly","B","v8.66","v8.66 robust case0010","2021Q2","2021.04.01","2021.06.30","completed","5788.71","3.12","2985.85","12.97","9","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q2\v866_B_quarterly_2021Q2_20260620_051710_case0150\v866_B_quarterly_2021Q2_20260620_051710_case0150.htm","E:\CODEXMACD\HCSJ\set\v8.66\2021Q2\v866_B_quarterly_2021Q2_20260620_051710_case0150.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q2\v866_B_quarterly_2021Q2_20260620_051710_case0150\v866_B_quarterly_2021Q2_20260620_051710_case0150.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q2\v866_B_quarterly_2021Q2_20260620_051710_case0150\v866_B_quarterly_2021Q2_20260620_051710_case0150_metrics.csv"
"v866_C_quarterly_2021Q2_20260620_051710_case0151","quarterly","C","v8.66","v8.66 aggressive case0005","2021Q2","2021.04.01","2021.06.30","completed","6360.86","3.11","3249.29","13.96","9","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q2\v866_C_quarterly_2021Q2_20260620_051710_case0151\v866_C_quarterly_2021Q2_20260620_051710_case0151.htm","E:\CODEXMACD\HCSJ\set\v8.66\2021Q2\v866_C_quarterly_2021Q2_20260620_051710_case0151.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q2\v866_C_quarterly_2021Q2_20260620_051710_case0151\v866_C_quarterly_2021Q2_20260620_051710_case0151.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q2\v866_C_quarterly_2021Q2_20260620_051710_case0151\v866_C_quarterly_2021Q2_20260620_051710_case0151_metrics.csv"
"v866_D_quarterly_2021Q2_20260620_051710_case0152","quarterly","D","v8.66","v8.66 conservative case0401","2021Q2","2021.04.01","2021.06.30","completed","5005.09","3.17","2562.78","11.32","9","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q2\v866_D_quarterly_2021Q2_20260620_051710_case0152\v866_D_quarterly_2021Q2_20260620_051710_case0152.htm","E:\CODEXMACD\HCSJ\set\v8.66\2021Q2\v866_D_quarterly_2021Q2_20260620_051710_case0152.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q2\v866_D_quarterly_2021Q2_20260620_051710_case0152\v866_D_quarterly_2021Q2_20260620_051710_case0152.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q2\v866_D_quarterly_2021Q2_20260620_051710_case0152\v866_D_quarterly_2021Q2_20260620_051710_case0152_metrics.csv"
"v86_A_quarterly_2021Q3_20260620_051710_case0153","quarterly","A","v8.6","v8.6 robust case0502","2021Q3","2021.07.01","2021.09.30","completed","-3909.61","0.26","5963.73","29.71","8","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2021Q3\v86_A_quarterly_2021Q3_20260620_051710_case0153\v86_A_quarterly_2021Q3_20260620_051710_case0153.htm","E:\CODEXMACD\HCSJ\set\v8.6\2021Q3\v86_A_quarterly_2021Q3_20260620_051710_case0153.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2021Q3\v86_A_quarterly_2021Q3_20260620_051710_case0153\v86_A_quarterly_2021Q3_20260620_051710_case0153.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2021Q3\v86_A_quarterly_2021Q3_20260620_051710_case0153\v86_A_quarterly_2021Q3_20260620_051710_case0153_metrics.csv"
"v866_B_quarterly_2021Q3_20260620_051710_case0154","quarterly","B","v8.66","v8.66 robust case0010","2021Q3","2021.07.01","2021.09.30","completed","-4049.53","0.23","6192.80","30.41","8","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q3\v866_B_quarterly_2021Q3_20260620_051710_case0154\v866_B_quarterly_2021Q3_20260620_051710_case0154.htm","E:\CODEXMACD\HCSJ\set\v8.66\2021Q3\v866_B_quarterly_2021Q3_20260620_051710_case0154.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q3\v866_B_quarterly_2021Q3_20260620_051710_case0154\v866_B_quarterly_2021Q3_20260620_051710_case0154.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q3\v866_B_quarterly_2021Q3_20260620_051710_case0154\v866_B_quarterly_2021Q3_20260620_051710_case0154_metrics.csv"
"v866_C_quarterly_2021Q3_20260620_051710_case0155","quarterly","C","v8.66","v8.66 aggressive case0005","2021Q3","2021.07.01","2021.09.30","completed","-4430.96","0.23","6711.65","32.90","8","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q3\v866_C_quarterly_2021Q3_20260620_051710_case0155\v866_C_quarterly_2021Q3_20260620_051710_case0155.htm","E:\CODEXMACD\HCSJ\set\v8.66\2021Q3\v866_C_quarterly_2021Q3_20260620_051710_case0155.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q3\v866_C_quarterly_2021Q3_20260620_051710_case0155\v866_C_quarterly_2021Q3_20260620_051710_case0155.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q3\v866_C_quarterly_2021Q3_20260620_051710_case0155\v866_C_quarterly_2021Q3_20260620_051710_case0155_metrics.csv"
"v866_D_quarterly_2021Q3_20260620_051710_case0156","quarterly","D","v8.66","v8.66 conservative case0401","2021Q3","2021.07.01","2021.09.30","completed","-3543.06","0.24","5428.96","26.72","8","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q3\v866_D_quarterly_2021Q3_20260620_051710_case0156\v866_D_quarterly_2021Q3_20260620_051710_case0156.htm","E:\CODEXMACD\HCSJ\set\v8.66\2021Q3\v866_D_quarterly_2021Q3_20260620_051710_case0156.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q3\v866_D_quarterly_2021Q3_20260620_051710_case0156\v866_D_quarterly_2021Q3_20260620_051710_case0156.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q3\v866_D_quarterly_2021Q3_20260620_051710_case0156\v866_D_quarterly_2021Q3_20260620_051710_case0156_metrics.csv"
"v86_A_quarterly_2021Q4_20260620_051710_case0157","quarterly","A","v8.6","v8.6 robust case0502","2021Q4","2021.10.01","2021.12.31","completed","2606.69","1.85","4380.51","16.88","8","37.50","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2021Q4\v86_A_quarterly_2021Q4_20260620_051710_case0157\v86_A_quarterly_2021Q4_20260620_051710_case0157.htm","E:\CODEXMACD\HCSJ\set\v8.6\2021Q4\v86_A_quarterly_2021Q4_20260620_051710_case0157.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2021Q4\v86_A_quarterly_2021Q4_20260620_051710_case0157\v86_A_quarterly_2021Q4_20260620_051710_case0157.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2021Q4\v86_A_quarterly_2021Q4_20260620_051710_case0157\v86_A_quarterly_2021Q4_20260620_051710_case0157_metrics.csv"
"v866_B_quarterly_2021Q4_20260620_051710_case0158","quarterly","B","v8.66","v8.66 robust case0010","2021Q4","2021.10.01","2021.12.31","completed","2038.64","1.69","4253.66","16.76","8","37.50","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q4\v866_B_quarterly_2021Q4_20260620_051710_case0158\v866_B_quarterly_2021Q4_20260620_051710_case0158.htm","E:\CODEXMACD\HCSJ\set\v8.66\2021Q4\v866_B_quarterly_2021Q4_20260620_051710_case0158.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q4\v866_B_quarterly_2021Q4_20260620_051710_case0158\v866_B_quarterly_2021Q4_20260620_051710_case0158.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q4\v866_B_quarterly_2021Q4_20260620_051710_case0158\v866_B_quarterly_2021Q4_20260620_051710_case0158_metrics.csv"
"v866_C_quarterly_2021Q4_20260620_051710_case0159","quarterly","C","v8.66","v8.66 aggressive case0005","2021Q4","2021.10.01","2021.12.31","completed","2245.49","1.69","4723.55","18.20","8","37.50","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q4\v866_C_quarterly_2021Q4_20260620_051710_case0159\v866_C_quarterly_2021Q4_20260620_051710_case0159.htm","E:\CODEXMACD\HCSJ\set\v8.66\2021Q4\v866_C_quarterly_2021Q4_20260620_051710_case0159.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q4\v866_C_quarterly_2021Q4_20260620_051710_case0159\v866_C_quarterly_2021Q4_20260620_051710_case0159.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q4\v866_C_quarterly_2021Q4_20260620_051710_case0159\v866_C_quarterly_2021Q4_20260620_051710_case0159_metrics.csv"
"v866_D_quarterly_2021Q4_20260620_051710_case0160","quarterly","D","v8.66","v8.66 conservative case0401","2021Q4","2021.10.01","2021.12.31","completed","1797.99","1.72","3640.54","14.76","8","37.50","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q4\v866_D_quarterly_2021Q4_20260620_051710_case0160\v866_D_quarterly_2021Q4_20260620_051710_case0160.htm","E:\CODEXMACD\HCSJ\set\v8.66\2021Q4\v866_D_quarterly_2021Q4_20260620_051710_case0160.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q4\v866_D_quarterly_2021Q4_20260620_051710_case0160\v866_D_quarterly_2021Q4_20260620_051710_case0160.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2021Q4\v866_D_quarterly_2021Q4_20260620_051710_case0160\v866_D_quarterly_2021Q4_20260620_051710_case0160_metrics.csv"
"v86_A_quarterly_2022Q1_20260620_051710_case0161","quarterly","A","v8.6","v8.6 robust case0502","2022Q1","2022.01.01","2022.03.31","completed","2536.99","1.53","11349.73","33.49","9","44.44","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2022Q1\v86_A_quarterly_2022Q1_20260620_051710_case0161\v86_A_quarterly_2022Q1_20260620_051710_case0161.htm","E:\CODEXMACD\HCSJ\set\v8.6\2022Q1\v86_A_quarterly_2022Q1_20260620_051710_case0161.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2022Q1\v86_A_quarterly_2022Q1_20260620_051710_case0161\v86_A_quarterly_2022Q1_20260620_051710_case0161.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2022Q1\v86_A_quarterly_2022Q1_20260620_051710_case0161\v86_A_quarterly_2022Q1_20260620_051710_case0161_metrics.csv"
"v866_B_quarterly_2022Q1_20260620_051710_case0162","quarterly","B","v8.66","v8.66 robust case0010","2022Q1","2022.01.01","2022.03.31","completed","1763.03","1.38","9853.28","31.17","9","44.44","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q1\v866_B_quarterly_2022Q1_20260620_051710_case0162\v866_B_quarterly_2022Q1_20260620_051710_case0162.htm","E:\CODEXMACD\HCSJ\set\v8.66\2022Q1\v866_B_quarterly_2022Q1_20260620_051710_case0162.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q1\v866_B_quarterly_2022Q1_20260620_051710_case0162\v866_B_quarterly_2022Q1_20260620_051710_case0162.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q1\v866_B_quarterly_2022Q1_20260620_051710_case0162\v866_B_quarterly_2022Q1_20260620_051710_case0162_metrics.csv"
"v866_C_quarterly_2022Q1_20260620_051710_case0163","quarterly","C","v8.66","v8.66 aggressive case0005","2022Q1","2022.01.01","2022.03.31","completed","1838.98","1.36","11112.49","33.72","9","44.44","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q1\v866_C_quarterly_2022Q1_20260620_051710_case0163\v866_C_quarterly_2022Q1_20260620_051710_case0163.htm","E:\CODEXMACD\HCSJ\set\v8.66\2022Q1\v866_C_quarterly_2022Q1_20260620_051710_case0163.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q1\v866_C_quarterly_2022Q1_20260620_051710_case0163\v866_C_quarterly_2022Q1_20260620_051710_case0163.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q1\v866_C_quarterly_2022Q1_20260620_051710_case0163\v866_C_quarterly_2022Q1_20260620_051710_case0163_metrics.csv"
"v866_D_quarterly_2022Q1_20260620_051710_case0164","quarterly","D","v8.66","v8.66 conservative case0401","2022Q1","2022.01.01","2022.03.31","completed","1574.53","1.40","8200.48","27.54","9","44.44","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q1\v866_D_quarterly_2022Q1_20260620_051710_case0164\v866_D_quarterly_2022Q1_20260620_051710_case0164.htm","E:\CODEXMACD\HCSJ\set\v8.66\2022Q1\v866_D_quarterly_2022Q1_20260620_051710_case0164.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q1\v866_D_quarterly_2022Q1_20260620_051710_case0164\v866_D_quarterly_2022Q1_20260620_051710_case0164.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q1\v866_D_quarterly_2022Q1_20260620_051710_case0164\v866_D_quarterly_2022Q1_20260620_051710_case0164_metrics.csv"
"v86_A_quarterly_2022Q2_20260620_051710_case0165","quarterly","A","v8.6","v8.6 robust case0502","2022Q2","2022.04.01","2022.06.30","completed","805.76","1.22","3160.19","14.34","12","58.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2022Q2\v86_A_quarterly_2022Q2_20260620_051710_case0165\v86_A_quarterly_2022Q2_20260620_051710_case0165.htm","E:\CODEXMACD\HCSJ\set\v8.6\2022Q2\v86_A_quarterly_2022Q2_20260620_051710_case0165.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2022Q2\v86_A_quarterly_2022Q2_20260620_051710_case0165\v86_A_quarterly_2022Q2_20260620_051710_case0165.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2022Q2\v86_A_quarterly_2022Q2_20260620_051710_case0165\v86_A_quarterly_2022Q2_20260620_051710_case0165_metrics.csv"
"v866_B_quarterly_2022Q2_20260620_051710_case0166","quarterly","B","v8.66","v8.66 robust case0010","2022Q2","2022.04.01","2022.06.30","completed","1341.09","1.49","3045.71","13.48","12","58.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q2\v866_B_quarterly_2022Q2_20260620_051710_case0166\v866_B_quarterly_2022Q2_20260620_051710_case0166.htm","E:\CODEXMACD\HCSJ\set\v8.66\2022Q2\v866_B_quarterly_2022Q2_20260620_051710_case0166.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q2\v866_B_quarterly_2022Q2_20260620_051710_case0166\v866_B_quarterly_2022Q2_20260620_051710_case0166.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2022Q2\v866_B_quarterly_2022Q2_20260620_051710_case0166\v866_B_quarterly_2022Q2_20260620_051710_case0166_metrics.csv"
