run_id,module,object_id,version,set_role,window,stage,case_id,status,source_file,ex5_file,set_file,config_file,report_file,start_date,end_date,symbol,timeframe,model,spread_mode,spread_level,slippage_level,deposit,leverage,net_profit,profit_retention_pct,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,trade_count_retention_pct,win_rate,avg_profit_per_trade,worst_period_flag,sensitivity_rating,decision,notes
"v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0006","walkforward_forward",WF86,v8.6,"v86 atr135",2012-2019,"train",6,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0006.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0006\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0006.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0006\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0006.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,133752.99,,1.22,73840.72,34.17,93941.62,39.85,75279.12,61.15,255,,36.47,524.52,,,"wf-train","Task 4 forward walk-forward train v86 atr135"
"v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0007","walkforward_forward",WF86,v8.6,"v86 atr125",2012-2019,"train",7,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0007.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0007\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0007.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0007\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0007.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,102935.74,,1.13,88263.00,55.92,110453.00,58.93,106164.80,60.64,266,,34.96,386.98,,,"wf-train","Task 4 forward walk-forward train v86 atr125"
"v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0008","walkforward_forward",WF86,v8.6,"v86 atr145",2012-2019,"train",8,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0008.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0008\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0008.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0008\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0008.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,55636.23,,1.16,39905.90,57.06,46873.01,61.26,46873.01,61.26,253,,36.36,219.91,,,"wf-train","Task 4 forward walk-forward train v86 atr145"
"v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0009","walkforward_forward",WF86,v8.6,"v86 original exit",2012-2019,"train",9,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0009.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0009\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0009.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0009\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0009.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,55573.93,,1.17,37834.23,57.39,47012.36,39.75,44094.39,61.32,250,,36.80,222.3,,,"wf-train","Task 4 forward walk-forward train v86 original exit"
"v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0010","walkforward_forward",WF86,v8.6,"v86 risk045 atr135",2012-2019,"train",10,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0010.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0010\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0010.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0010\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0010.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,120918.20,,1.24,59427.30,31.28,75646.66,36.77,62001.66,57.11,255,,36.47,474.19,,,"wf-train","Task 4 forward walk-forward train v86 risk045 atr135"
"v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0011","walkforward_forward",WF86,v8.6,"v86 risk055 atr135",2012-2019,"train",11,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0011.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0011\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0011.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0011\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0011.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,145517.32,,1.20,89755.32,36.95,114133.00,42.79,90046.33,64.80,255,,36.47,570.66,,,"wf-train","Task 4 forward walk-forward train v86 risk055 atr135"
"v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0012","walkforward_forward",WF86,v8.6,"v86 atr170",2012-2019,"train",12,completed,"E:\GROKMACD\SniperTrendEA_v8.6.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.6_groktrue_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0012.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0012\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0012.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2012-2019\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0012\v86_WF86_walkforward_forward_2012-2019_20260620_012138_case0012.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,31626.70,,1.17,24405.02,59.85,27912.57,63.20,27912.57,63.20,240,,37.08,131.78,,,"wf-train","Task 4 forward walk-forward train v86 atr170"
"v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0101","walkforward_forward",WF866,v8.66,v866 base,2012-2019,"train",101,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0101.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0101\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0101.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0101\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0101.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,55431.88,,1.17,37607.66,57.11,46789.13,39.65,43849.77,61.05,250,,36.80,221.73,,,"wf-train","Task 4 forward walk-forward train v866 base"
"v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0102","walkforward_forward",WF866,v8.66,v866 lot098,2012-2019,"train",102,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0102.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0102\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0102.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0102\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0102.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,54121.88,,1.17,36832.02,56.71,45817.25,39.47,42981.85,60.67,250,,36.80,216.49,,,"wf-train","Task 4 forward walk-forward train v866 lot098"
"v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0103","walkforward_forward",WF866,v8.66,v866 lot100,2012-2019,"train",103,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0103.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0103\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0103.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0103\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0103.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,55870.07,,1.17,37895.15,57.35,47176.00,39.74,44153.24,61.26,250,,36.80,223.48,,,"wf-train","Task 4 forward walk-forward train v866 lot100"
"v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0104","walkforward_forward",WF866,v8.66,"v866 risk043",2012-2019,"train",104,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0104.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0104\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0104.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0104\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0104.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,51100.55,,1.19,30551.20,51.58,36659.99,35.30,35416.13,55.47,250,,36.80,204.4,,,"wf-train","Task 4 forward walk-forward train v866 risk043"
"v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0105","walkforward_forward",WF866,v8.66,"v866 risk045",2012-2019,"train",105,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0105.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0105\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0105.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0105\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0105.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,52412.99,,1.18,32501.12,53.22,39477.72,36.59,37741.74,57.13,250,,36.80,209.65,,,"wf-train","Task 4 forward walk-forward train v866 risk045"
"v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0106","walkforward_forward",WF866,v8.66,"v866 risk050",2012-2019,"train",106,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0106.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0106\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0106.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0106\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0106.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,55431.88,,1.17,37607.66,57.11,46789.13,39.65,43849.77,61.05,250,,36.80,221.73,,,"wf-train","Task 4 forward walk-forward train v866 risk050"
"v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0107","walkforward_forward",WF866,v8.66,"v866 risk055",2012-2019,"train",107,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0107.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0107\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0107.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0107\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0107.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,57221.99,,1.15,42835.06,60.76,54104.12,42.60,50145.70,64.67,250,,36.80,228.89,,,"wf-train","Task 4 forward walk-forward train v866 risk055"
"v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0108","walkforward_forward",WF866,v8.66,v866 peak20,2012-2019,"train",108,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0108.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0108\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0108.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0108\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0108.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,54826.36,,1.17,36983.13,56.68,45779.55,39.31,43175.67,60.66,250,,36.80,219.31,,,"wf-train","Task 4 forward walk-forward train v866 peak20"
"v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0109","walkforward_forward",WF866,v8.66,"v866 struct off",2012-2019,"train",109,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0109.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0109\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0109.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0109\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0109.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,55123.03,,1.17,37579.24,57.35,46716.72,39.74,43790.84,61.26,250,,36.80,220.49,,,"wf-train","Task 4 forward walk-forward train v866 struct off"
"v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0110","walkforward_forward",WF866,v8.66,"v866 score60",2012-2019,"train",110,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0110.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0110\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0110.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0110\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0110.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,55879.24,,1.17,37887.73,57.34,47170.37,39.73,44145.82,61.25,250,,36.80,223.52,,,"wf-train","Task 4 forward walk-forward train v866 score60"
"v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0111","walkforward_forward",WF866,v8.66,"v866 score70",2012-2019,"train",111,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0111.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0111\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0111.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0111\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0111.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,55870.07,,1.17,37895.15,57.35,47176.00,39.74,44153.24,61.26,250,,36.80,223.48,,,"wf-train","Task 4 forward walk-forward train v866 score70"
"v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0112","walkforward_forward",WF866,v8.66,"v866 score75",2012-2019,"train",112,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0112.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0112\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0112.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0112\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0112.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,55997.32,,1.17,37883.34,57.35,47229.27,39.72,44141.43,61.25,250,,36.80,223.99,,,"wf-train","Task 4 forward walk-forward train v866 score75"
"v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0113","walkforward_forward",WF866,v8.66,"v866 score80",2012-2019,"train",113,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0113.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0113\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0113.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0113\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0113.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,55826.12,,1.17,37883.34,57.35,47151.96,39.72,44141.43,61.25,250,,36.80,223.3,,,"wf-train","Task 4 forward walk-forward train v866 score80"
"v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0114","walkforward_forward",WF866,v8.66,"v866 score85",2012-2019,"train",114,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0114.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0114\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0114.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0114\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0114.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,55442.08,,1.17,37335.77,56.92,46354.73,39.45,43492.22,60.84,250,,36.80,221.77,,,"wf-train","Task 4 forward walk-forward train v866 score85"
"v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0115","walkforward_forward",WF866,v8.66,"v866 neutral",2012-2019,"train",115,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0115.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0115\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0115.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0115\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0115.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,55123.03,,1.17,37579.24,57.35,46716.72,39.74,43790.84,61.26,250,,36.80,220.49,,,"wf-train","Task 4 forward walk-forward train v866 neutral"
"v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0116","walkforward_forward",WF866,v8.66,"v866 cons struct",2012-2019,"train",116,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0116.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0116\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0116.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0116\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0116.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,55360.13,,1.17,37610.00,57.11,46781.69,39.64,43852.11,61.05,250,,36.80,221.44,,,"wf-train","Task 4 forward walk-forward train v866 cons struct"
"v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0117","walkforward_forward",WF866,v8.66,"v866 aggr struct",2012-2019,"train",117,completed,"E:\CODEXMACD\SniperTrendEA_v8.66_grokbase_structure_risk_r68_dualperiod_candidate.mq5","D:\MT5测试\MetaTrader 5\MQL5\Experts\SniperTrendEA_v8.66_r68_dualperiod_candidate_20260619.ex5","E:\CODEXMACD\HCSJ\set\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0117.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0117\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0117.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2012-2019\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0117\v866_WF866_walkforward_forward_2012-2019_20260620_012138_case0117.htm",2012.01.01,2019.12.31,XAUUSD,H4,1,"current","current",0,20000,100,57734.92,,1.15,43346.73,61.03,54629.53,42.67,50718.87,64.92,250,,36.80,230.94,,,"wf-train","Task 4 forward walk-forward train v866 aggr struct"
